,i,itr,dvfs,rate,policy,nwindows,CheckpointInterval,CheckpointMode,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,WindownumRecordsInPerSecond_avg,WindownumRecordsInPerSecond_std,WindownumRecordsOutPerSecond_avg,WindownumRecordsOutPerSecond_std,WindowbusyTimeMsPerSecond_avg,WindowbusyTimeMsPerSecond_std,WindowbackPressuredTimeMsPerSecond_avg,WindowbackPressuredTimeMsPerSecond_std,WindowbusyTime_%,WindowbackPressuredTime_%,Windowlength
13,0,1,1,24000,ondemand,8,10000,exactly_once,80.06,4.28,17.2,0.07,1404.4472800925926,26.423224100475473,0.0,0.0,2.388888888888889,0.5855076293014152,0.0,0.0,0.23888888888888887,0.0,0.0,0.0,23073.129411764705,479.6830015862192,0.0,0.0,483.0,235.00062578139455,0.0,48.3,2888.141203703704,118.36934841521929,2809.0030092592597,67.6292124943201,850.7214052287582,143.28152821823795,0.0,0.0,85.07214052287583,0.0,20
14,0,1,1,24000,ondemand,12,10000,exactly_once,79.73,3.7,17.09,0.19,1460.101909722222,10.545925194004724,0.0,0.0,3.326388888888889,0.8172597820544385,0.0,0.0,0.3326388888888889,0.0,0.0,0.0,23998.780392156863,4.878431372549077,0.0,0.0,18.88235294117647,29.46759407121696,0.0,1.8882352941176472,1999.740972222222,106.85542953285017,1946.1577160493825,26.7306604226429,615.3227124183007,156.6702285616072,0.0,0.0,61.53227124183005,0.0,20
15,0,1,1,24000,ondemand,16,10000,exactly_once,75.97,3.22,16.81,0.34,1459.428587962963,22.855356139864423,0.0,0.0,1.2534722222222223,0.4639584296732,0.0,0.0,0.1253472222222222,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,16.235294117647058,29.268592706707675,0.0,1.623529411764706,1499.4382523148147,100.6457472758409,1459.026099537037,22.32897182757946,410.3239379084967,104.99906909341759,0.0,0.0,41.032393790849675,0.0,20
0,0,1,1,6000,ondemand,4,5000,atleast_once,47.06,4.61,15.16,0.7,349.84626736111113,52.83869204286741,0.0,0.0,1.3020833333333335,0.5398256834799949,0.0,0.0,0.1302083333333333,0.0,0.0,0.0,5880.851063829788,529.4068531062755,0.0,0.0,0.0,0.0,0.0,0.0,1460.6282118055556,206.76863585808474,1399.4807291666668,211.8338909720544,404.3489583333333,92.76842574325434,0.0,0.0,40.43489583333333,0.0,20
1,0,1,1,6000,ondemand,8,5000,atleast_once,42.56,4.6,14.34,0.69,363.90486111111113,2.3552639562717967,0.0,0.0,1.4826388888888888,0.4945284063752446,0.0,0.0,0.14826388888888886,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.071058006536,85.6438174998961,726.8098651960784,11.024035271492721,195.76756535947715,66.57446986592939,0.0,0.0,19.576756535947712,0.0,20
2,0,1,1,6000,ondemand,12,5000,atleast_once,41.49,4.78,14.19,0.68,365.33454861111113,1.872100151408737,0.0,0.0,1.7048611111111112,0.6955464964205306,0.0,0.0,0.17048611111111106,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.6589687726943,66.05563409033887,485.69939633260714,9.908392569283517,133.80255991285404,56.14292798840572,0.0,0.0,13.3802559912854,0.0,20
3,0,1,1,6000,ondemand,16,5000,atleast_once,39.33,5.42,14.01,0.79,374.59936342592596,20.293288597037396,0.0,0.0,0.9722222222222221,0.31360868116299456,0.0,0.0,0.09722222222222215,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.9619961873638,54.105133115274086,374.6301845043573,20.113322633550343,118.1685049019608,53.4496262347545,0.0,0.0,11.816850490196078,0.0,20
4,0,1,1,6000,ondemand,16,5000,atleast_once,11.21,1.38,10.63,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
5,0,1,1,12000,ondemand,4,5000,atleast_once,66.07,2.37,16.81,0.07,428.48161892361117,343.90768387681817,0.0,0.0,312.2447916666667,411.86804264635725,0.0,0.0,31.224479166666665,0.0,0.0,0.0,7297.521739130435,5670.488555303833,0.0,0.0,42.32608695652174,129.29138885677645,0.0,4.232608695652174,1787.745486111111,1422.5148991149422,1713.7496527777778,1375.5872089568852,752.1105072463768,256.76629298491207,0.0,0.0,75.21105072463769,0.0,20
6,0,1,1,12000,ondemand,8,5000,atleast_once,58.06,4.67,15.8,0.6,727.7055555555555,2.548615826295487,0.0,0.0,1.6423611111111112,0.6033806617728594,0.0,0.0,0.16423611111111108,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.1999999999998,78.6893856730398,1455.2971064814815,18.75825601565784,390.2013888888889,83.40519064788646,0.0,0.0,39.02013888888889,0.0,20
7,0,1,1,12000,ondemand,12,5000,atleast_once,55.52,4.77,15.37,0.66,727.8811921296297,2.0892252492506067,0.0,0.0,1.7638888888888888,0.6212122554258679,0.0,0.0,0.17638888888888882,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.5607162309369,71.20012351833894,970.5796296296297,16.781527406553955,264.7859477124183,76.10572323722688,0.0,0.0,26.47859477124183,0.0,20
8,0,1,1,12000,ondemand,16,5000,atleast_once,53.27,5.19,15.14,0.74,723.9731481481481,17.407453252168473,0.0,0.0,1.4722222222222223,0.4780408730083007,0.0,0.0,0.1472222222222222,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.9615740740742,56.03991663527319,725.6139467592592,16.857780610988563,199.27716503267973,59.7870293835488,0.0,0.0,19.927716503267977,0.0,20
9,0,1,1,18000,ondemand,4,5000,atleast_once,67.45,3.3,16.84,0.08,772.8001736111111,39.571198439257515,0.0,0.0,1.895833333333333,0.5846952405060597,0.0,0.0,0.18958333333333327,0.0,0.0,0.0,12773.083333333332,587.4028761882669,0.0,0.0,923.6470588235294,16.866050747583714,0.0,92.36470588235294,3180.703935185185,204.83495609158257,3092.6537037037037,161.60505367295917,944.6111111111111,82.10778835560437,0.0,0.0,94.46111111111111,0.0,20
10,0,1,1,18000,ondemand,8,5000,atleast_once,72.79,2.27,16.98,0.17,1094.4587384259257,3.709400447397372,0.0,0.0,2.03125,0.545207757240045,0.0,0.0,0.20312499999999994,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,9.176470588235292,15.8938955877726,0.0,0.9176470588235291,2249.3035130718954,84.32176598200878,2188.9659994553376,25.162803839956084,621.1017156862746,121.87573240663772,0.0,0.0,62.11017156862745,0.0,20
11,0,1,1,18000,ondemand,12,5000,atleast_once,68.35,3.82,16.46,0.49,1096.060590277778,3.272374164046611,0.0,0.0,2.7152777777777777,0.6805380340970135,0.0,0.0,0.2715277777777778,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,1.3529411764705883,5.411764705882353,0.0,0.1352941176470588,1500.3675925925927,92.19657519305001,1461.0532407407406,25.040166786213835,401.3194444444445,85.36879324777709,0.0,0.0,40.13194444444445,0.0,20
